 LAMMPS data file via lmpdata.f95
  
    6912 atoms
       4 atom types
  
     0.289     71.591 xlo xhi
     0.289     71.591 ylo yhi
     0.289     71.591 zlo zhi
  
 Atoms
  
       1        3      0.000      0.000      0.000
       2        1      2.971      2.971      0.000
       3        2      0.000      2.971      2.971
       4        4      2.971      0.000      2.971
       5        3      5.942      0.000      0.000
       6        1      8.913      2.971      0.000
       7        2      5.942      2.971      2.971
       8        4      8.913      0.000      2.971
       9        2     11.884      0.000      0.000
      10        1     14.855      2.971      0.000
      11        3     11.884      2.971      2.971
      12        4     14.855      0.000      2.971
      13        3     17.826      0.000      0.000
      14        1     20.797      2.971      0.000
      15        2     17.826      2.971      2.971
      16        4     20.797      0.000      2.971
      17        2     23.767      0.000      0.000
      18        4     26.738      2.971      0.000
      19        3     23.767      2.971      2.971
      20        2     26.738      0.000      2.971
      21        1     29.709      0.000      0.000
      22        4     32.680      2.971      0.000
      23        3     29.709      2.971      2.971
      24        2     32.680      0.000      2.971
      25        1     35.651      0.000      0.000
      26        4     38.622      2.971      0.000
      27        3     35.651      2.971      2.971
      28        2     38.622      0.000      2.971
      29        1     41.593      0.000      0.000
      30        4     44.564      2.971      0.000
      31        3     41.593      2.971      2.971
      32        2     44.564      0.000      2.971
      33        3     47.535      0.000      0.000
      34        4     50.506      2.971      0.000
      35        1     47.535      2.971      2.971
      36        2     50.506      0.000      2.971
      37        3     53.477      0.000      0.000
      38        4     56.448      2.971      0.000
      39        1     53.477      2.971      2.971
      40        2     56.448      0.000      2.971
      41        3     59.419      0.000      0.000
      42        1     62.390      2.971      0.000
      43        2     59.419      2.971      2.971
      44        4     62.390      0.000      2.971
      45        3     65.361      0.000      0.000
      46        1     68.331      2.971      0.000
      47        2     65.361      2.971      2.971
      48        4     68.331      0.000      2.971
      49        3      0.000      5.942      0.000
      50        1      2.971      8.913      0.000
      51        2      0.000      8.913      2.971
      52        4      2.971      5.942      2.971
      53        3      5.942      5.942      0.000
      54        1      8.913      8.913      0.000
      55        2      5.942      8.913      2.971
      56        4      8.913      5.942      2.971
      57        2     11.884      5.942      0.000
      58        1     14.855      8.913      0.000
      59        3     11.884      8.913      2.971
      60        4     14.855      5.942      2.971
      61        2     17.826      5.942      0.000
      62        1     20.797      8.913      0.000
      63        2     17.826      8.913      2.971
      64        4     20.797      5.942      2.971
      65        2     23.767      5.942      0.000
      66        4     26.738      8.913      0.000
      67        3     23.767      8.913      2.971
      68        1     26.738      5.942      2.971
      69        2     29.709      5.942      0.000
      70        4     32.680      8.913      0.000
      71        3     29.709      8.913      2.971
      72        1     32.680      5.942      2.971
      73        2     35.651      5.942      0.000
      74        4     38.622      8.913      0.000
      75        3     35.651      8.913      2.971
      76        1     38.622      5.942      2.971
      77        2     41.593      5.942      0.000
      78        4     44.564      8.913      0.000
      79        1     41.593      8.913      2.971
