 LAMMPS data file via lmpdata.f95
  
    6912 atoms
       4 atom types
  
     0.289     71.591 xlo xhi
     0.289     71.591 ylo yhi
     0.289     71.591 zlo zhi
  
 Atoms
  
       1        1      0.000      0.000      0.000
       2        4      2.971      2.971      0.000
       3        3      0.000      2.971      2.971
       4        2      2.971      0.000      2.971
       5        2      5.942      0.000      0.000
       6        4      8.913      2.971      0.000
       7        3      5.942      2.971      2.971
       8        1      8.913      0.000      2.971
       9        2     11.884      0.000      0.000
      10        3     14.855      2.971      0.000
      11        3     11.884      2.971      2.971
      12        1     14.855      0.000      2.971
      13        2     17.826      0.000      0.000
      14        3     20.797      2.971      0.000
      15        2     17.826      2.971      2.971
      16        1     20.797      0.000      2.971
      17        2     23.767      0.000      0.000
      18        4     26.738      2.971      0.000
      19        2     23.767      2.971      2.971
      20        1     26.738      0.000      2.971
      21        2     29.709      0.000      0.000
      22        2     32.680      2.971      0.000
      23        3     29.709      2.971      2.971
      24        4     32.680      0.000      2.971
      25        1     35.651      0.000      0.000
      26        2     38.622      2.971      0.000
      27        3     35.651      2.971      2.971
      28        4     38.622      0.000      2.971
      29        1     41.593      0.000      0.000
      30        4     44.564      2.971      0.000
      31        3     41.593      2.971      2.971
      32        3     44.564      0.000      2.971
      33        2     47.535      0.000      0.000
      34        4     50.506      2.971      0.000
      35        1     47.535      2.971      2.971
      36        3     50.506      0.000      2.971
      37        3     53.477      0.000      0.000
      38        4     56.448      2.971      0.000
      39        1     53.477      2.971      2.971
      40        2     56.448      0.000      2.971
      41        3     59.419      0.000      0.000
      42        4     62.390      2.971      0.000
      43        1     59.419      2.971      2.971
      44        2     62.390      0.000      2.971
      45        3     65.361      0.000      0.000
      46        4     68.331      2.971      0.000
      47        1     65.361      2.971      2.971
      48        2     68.331      0.000      2.971
      49        2      0.000      5.942      0.000
      50        3      2.971      8.913      0.000
      51        1      0.000      8.913      2.971
      52        1      2.971      5.942      2.971
      53        2      5.942      5.942      0.000
      54        3      8.913      8.913      0.000
      55        4      5.942      8.913      2.971
      56        4      8.913      5.942      2.971
      57        2     11.884      5.942      0.000
      58        3     14.855      8.913      0.000
      59        1     11.884      8.913      2.971
      60        4     14.855      5.942      2.971
      61        1     17.826      5.942      0.000
      62        3     20.797      8.913      0.000
      63        2     17.826      8.913      2.971
      64        4     20.797      5.942      2.971
      65        1     23.767      5.942      0.000
      66        3     26.738      8.913      0.000
      67        2     23.767      8.913      2.971
      68        4     26.738      5.942      2.971
      69        1     29.709      5.942      0.000
      70        3     32.680      8.913      0.000
      71        4     29.709      8.913      2.971
      72        1     32.680      5.942      2.971
      73        1     35.651      5.942      0.000
      74        3     38.622      8.913      0.000
      75        4     35.651      8.913      2.971
      76        4     38.622      5.942      2.971
      77        1     41.593      5.942      0.000
      78        4     44.564      8.913      0.000
      79        2     41.593      8.913      2.971
      80        3     44.564      5.942      2.971
      81        1     47.535      5.942      0.000
      82        4     50.506      8.913      0.000
      83        2     47.535      8.913      2.971
      84        3     50.506      5.942      2.971
      85        3     53.477      5.942      0.000
      86        4     56.448      8.913      0.000
      87        1     53.477      8.913      2.971
      88        2     56.448      5.942      2.971
      89        3     59.419      5.942      0.000
      90        4     62.390      8.913      0.000
      91        1     59.419      8.913      2.971
      92        2     62.390      5.942      2.971
      93        3     65.361      5.942      0.000
      94        3     68.331      8.913      0.000
      95        2     65.361      8.913      2.971
      96        4     68.331      5.942      2.971
      97        2      0.000     11.884      0.000
      98        1      2.971     14.855      0.000
      99        3      0.000     14.855      2.971
     100        4      2.971     11.884      2.971
     101        2      5.942     11.884      0.000
     102        4      8.913     14.855      0.000
     103        3      5.942     14.855      2.971
     104        1      8.913     11.884      2.971
     105        2     11.884     11.884      0.000
     106        1     14.855     14.855      0.000
     107        3     11.884     14.855      2.971
     108        4     14.855     11.884      2.971
     109        1     17.826     11.884      0.000
     110        2     20.797     14.855      0.000
     111        3     17.826     14.855      2.971
     112        4     20.797     11.884      2.971
     113        4     23.767     11.884      0.000
     114        2     26.738     14.855      0.000
     115        3     23.767     14.855      2.971
     116        1     26.738     11.884      2.971
     117        2     29.709     11.884      0.000
     118        3     32.680     14.855      0.000
     119        4     29.709     14.855      2.971
     120        1     32.680     11.884      2.971
     121        2     35.651     11.884      0.000
     122        3     38.622     14.855      0.000
     123        4     35.651     14.855      2.971
     124        1     38.622     11.884      2.971
     125        4     41.593     11.884      0.000
     126        4     44.564     14.855      0.000
     127        2     41.593     14.855      2.971
     128        3     44.564     11.884      2.971
     129        1     47.535     11.884      0.000
     130        4     50.506     14.855      0.000
     131        1     47.535     14.855      2.971
     132        3     50.506     11.884      2.971
     133        3     53.477     11.884      0.000
     134        1     56.448     14.855      0.000
     135        1     53.477     14.855      2.971
     136        2     56.448     11.884      2.971
     137        3     59.419     11.884      0.000
     138        1     62.390     14.855      0.000
     139        2     59.419     14.855      2.971
     140        4     62.390     11.884      2.971
     141        3     65.361     11.884      0.000
     142        1     68.331     14.855      0.000
     143        2     65.361     14.855      2.971
     144        4     68.331     11.884      2.971
     145        2      0.000     17.826      0.000
     146        1      2.971     20.797      0.000
